ID	NUMBER	ENGLISH	FRENCH	ENGLISH_SHORT	SEMFIELD_CODE	REFERENCE	OCCURRENCE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
1435	1435	wood or bamboo flute with several holes (e.g. of Rimaibe people)	flûte en bois ou en bambou à plusieurs trous (par ex., des rimaïbé)	flute	93.0.5.0.3.0	4555.0	17	1295	STICK	4
1435	1435	wood or bamboo flute with several holes (e.g. of Rimaibe people)	flûte en bois ou en bambou à plusieurs trous (par ex., des rimaïbé)	flute	93.0.5.0.3.0	4555.0	17	1803	WOOD	4
1435	1435	wood or bamboo flute with several holes (e.g. of Rimaibe people)	flûte en bois ou en bambou à plusieurs trous (par ex., des rimaïbé)	flute	93.0.5.0.3.0	4555.0	17	2141	TREE OR WOOD	4
#>>>										
1436	1436	tie a knot	faire un nœud	tie knot	125.0.4.0.1.0	6327.0	17		???	
#<<<										
1437	1437	be ashamed (e.g. of an action)	avoir honte (par ex., d'un acte)	shame	117.0.24.0.1.0	5895.0	17	487	SHY	4
1437	1437	be ashamed (e.g. of an action)	avoir honte (par ex., d'un acte)	shame	117.0.24.0.1.0	5895.0	17	1894	ASHAMED	4
#>>>										
1438	1438	sunset	coucher du soleil	sunset	59.0.6.0.2.0	3080.0	17	2295	SUNSET	2
1439	1439	(sorceror) cast (a spell)	(sorcier) jeter (un sort)	cast spell	88.0.2.0.2.0	4366.0	17	211	CAST	4
#<<<										
1440	1440	fine (penalty)	amende	fine	96.0.2.0.2.0	4756.0	17	218	FINE (PENALTY)	4
1440	1440	fine (penalty)	amende	fine	96.0.2.0.2.0	4756.0	17	2157	FINE OR THIN	4
#>>>										
#<<<										
1441	1441	motor vehicle (truck, bus, car)	véhicule, voiture (camion, car, voiture)	vehicle	150.0.1.0.1.0	7372.0	17	1111	CAR	4
1441	1441	motor vehicle (truck, bus, car)	véhicule, voiture (camion, car, voiture)	vehicle	150.0.1.0.1.0	7372.0	17	1070	BUS	4
1441	1441	motor vehicle (truck, bus, car)	véhicule, voiture (camion, car, voiture)	vehicle	150.0.1.0.1.0	7372.0	17	2735	CAR (CLASSIFIER)	4
#>>>										
1442	1442	saltlick, salty earth (licked by livestock)	terre salée (léchée par le bétail)	saltlick	33.0.9.0.8.0	1983.0	17		???	
#<<<										
1443	1443	make (simple cord, by rolling one's hand over the fibers to twist them together)	fabriquer (corde simple, en roulant la main sur les fibres afin de les tordre ensemble)	twist	125.0.8.0.2.0	6361.0	17	734	MAKE	4
1443	1443	make (simple cord, by rolling one's hand over the fibers to twist them together)	fabriquer (corde simple, en roulant la main sur les fibres afin de les tordre ensemble)	twist	125.0.8.0.2.0	6361.0	17	2575	DO OR MAKE	4
#>>>										
1444	1444	banana	banane	banana	36.0.1.0.1.0	2059.0	17	868	BANANA	2
#<<<										
1445	1445	count, recite numbers	compter, réciter les numéros	count	109.0.8.0.1.0	5409.0	17	1420	COUNT	4
1445	1445	count, recite numbers	compter, réciter les numéros	count	109.0.8.0.1.0	5409.0	17	1356	NUMBER	4
1445	1445	count, recite numbers	compter, réciter les numéros	count	109.0.8.0.1.0	5409.0	17	2945	COUNT (QUANTITY)	4
#>>>										
1446	1446	it's possible	c'est possible	possible	177.0.8.0.1.0	8223.0	17		???	
1447	1447	vestibule, room or covered area just inside the outer door of a walled courtyard	vestibule, chambre ou espace couvert juste à l'intérieur de la porte d'une cour	covered entryway, vestibule	54.0.11.0.1.0	2829.0	17	1450	ROOM	4
1448	1448	cause to stand, erect	mettre (qch) debout, ériger	stand	12.0.4.0.5.0	708.0	17		???	
#<<<										
1449	1449	stir (milk, sauce) by rotating a stirring-stick	remuer (lait, sauce) en faisant tourner un bâtonnet à remuer	stir	129.0.2.0.2.0	6470.0	17	2017	MIX	4
1449	1449	stir (milk, sauce) by rotating a stirring-stick	remuer (lait, sauce) en faisant tourner un bâtonnet à remuer	stir	129.0.2.0.2.0	6470.0	17	696	STIR	4
#>>>										
1450	1450	second layer of millet grain spikes in a basket or shoulderbag	deuxième couche d'épis de mil dans un panier ou dans une gibecière	second layer	44.0.4.0.3.0	2511.0	17		???	
1451	1451	low hitching post (sometimes with a bulge at the top) planted in the ground for tying an animal for the night on a short rope	petit bois planté dans le sol (parfois à bout gonflé) auquel on attache un animal la nuit avec une courte corde	hitching post	49.0.10.0.1.0	2688.0	17		???	
1452	1452	ramrod (inserted into gun barrel)	baguette de fusil (introduite dans le canon)	ramrod	95.0.15.0.8.0	4713.0	17		???	
1453	1453	sharp-pointed tool (general term)	pointe, alêne, poinçon (tout implément pointu)	point, awl	144.0.1.0.1.0	6977.0	17		???	
1454	1454	(garment) be in tatters, worn-out	(vêtement) ê. en haillons, usé	worn out, rag	16.0.20.0.2.0	1215.0	17		???	
1455	1455	large modern eating bowl	grosse tasse moderne à manger	bowl	42.0.1.0.6.0	2460.0	17		???	
1456	1456	measure (e.g. grain, in a container)	mesurer (céréales, etc., dans un récipient)	measure	165.0.3.0.1.0	7792.0	17	1506	MEASURE	4
1457	1457	large plastic or light metal kettle for holding water (carried to toilets, etc., not for boiling)	gros bouilloire à eau en plastique ou en métal léger (porté au W.C., etc., non pour chauffer l'eau)	kettle	41.0.1.0.2.0	2431.0	17		???	
1458	1458	Sunday	dimanche	sunday	74.0.8.0.1.0	3772.0	17	1699	SUNDAY	2
1459	1459	(mouse) nibble off a little bit of (a fruit)	(souris) enlever un peu de (fruit) en mordant légèrement	nibble	25.0.2.0.8.0	1558.0	17		???	
1460	1460	incise, make a long straight surface cut in the skin or surface of (sth, sb)	inciser, faire une longue coupure droite dans la peau ou la surface de	incise	137.0.5.0.1.0	6779.0	17		???	
1461	1461	belch, burp (verb only)	éructer, roter (verbe seulement)	belch, burp	11.0.1.0.5.0	550.0	17	2789	BURP	3
1462	1462	groaning, groan (noun)	gémissement	groan, moan	122.0.9.0.3.0	6143.0	17	716	GROAN	4
1463	1463	slightly dilute (milk, cream of millet) with a little water	diluer (lait, crème de mil) légèrement avec de l'eau	dilute	23.0.6.0.3.0	1518.0	17		???	
1464	1464	description, definition (of sb or sth)	description, définition (de qn ou de qch)	description	102.0.17.0.3.0	5210.0	17		???	
#<<<										
1465	1465	take (sth) (general word)	prendre (qch) (mot général)	take	100.0.3.0.2.0	5033.0	17	1749	TAKE	4
1465	1465	take (sth) (general word)	prendre (qch) (mot général)	take	100.0.3.0.2.0	5033.0	17	2104	HOLD OR TAKE	4
#>>>										
1466	1466	stand, be in standing position	se mettre debout, ê. debout	stand	12.0.4.0.2.0	705.0	17	1442	STAND	4
1467	1467	barrel of rifle	canon de fusil	barrel	95.0.15.0.6.0	4711.0	17		???	
1468	1468	punch, slug (sb)	boxer (qn), donner un coup de poign à (qn)	punch	136.0.5.0.1.0	6725.0	17		???	
1469	1469	this way	vers ici	this way	62.0.3.0.3.0	3194.0	17		???	
1470	1470	simple outhouse for bathing and urinating (liquids drain into the street through a hole at base of wall)	douche simple pour se laver ou uriner (les liquides passent dans la rue à travers un trou au bas du mur)	outhouse	54.0.26.0.1.0	2900.0	17		???	
1471	1471	long Hogon's horn (made from a hollowed antilope horn, blown to call people to a meeting)	long cor de hogon (à base d'une corne creuse d'antilope, on le faisait sonner pour convoquer les gens à une réunion)	horn (music)	93.0.6.0.1.0	4557.0	17		???	
1472	1472	file (sth, with a metal file)	limer (qch)	file	139.0.6.0.1.0	6894.0	17		???	
1473	1473	potato	pomme de terre	potato	36.0.6.0.12.0	2146.0	17	593	POTATO	2
1474	1474	first layer of millet grain spikes in a basket or shoulderbag	première couche d'épis de mil dans un panier ou dans une gibecière	first layer	44.0.4.0.1.0	2509.0	17		???	
1475	1475	groan, moan (verb only)	gémir	groan, moan	122.0.9.0.2.0	6142.0	17	716	GROAN	4
#<<<										
1476	1476	(e.g. gecko lizard) be on (wall)	(gecko etc.) ê. sur (mur)	be on	65.0.2.0.10.0	3331.0	17	998	PUT	4
1476	1476	(e.g. gecko lizard) be on (wall)	(gecko etc.) ê. sur (mur)	be on	65.0.2.0.10.0	3331.0	17	2379	UP OR ABOVE	4
#>>>										
1477	1477	boat (skiff)	pirogue	boat	150.0.4.0.1.0	7378.0	17	1844	BOAT	4
1478	1478	holy day, religious holiday	fête (religieuse)	holy day	87.0.11.0.2.0	4316.0	17		???	
1479	1479	remove foot from (sth that one has put one's foot on)	enlever le pied de (qch sur lequel on avais posé le pied)	tread, step on	136.0.8.0.3.0	6741.0	17		???	
#<<<										
1480	1480	(e.g. door) close, be shut	(porte etc.) se fermer, ê. fermé	shut, close	68.0.3.0.3.0	3440.0	17	1942	NEAR	4
1480	1480	(e.g. door) close, be shut	(porte etc.) se fermer, ê. fermé	shut, close	68.0.3.0.3.0	3440.0	17	1267	NARROW	4
1480	1480	(e.g. door) close, be shut	(porte etc.) se fermer, ê. fermé	shut, close	68.0.3.0.3.0	3440.0	17	1046	SHUT	4
1480	1480	(e.g. door) close, be shut	(porte etc.) se fermer, ê. fermé	shut, close	68.0.3.0.3.0	3440.0	17	2063	CLOSE (EYES)	4
#>>>										
#<<<										
1481	1481	make noise, be noisy	faire du bruit	noise	122.0.2.0.2.0	6080.0	17	1811	SOUND OR NOISE	4
1481	1481	make noise, be noisy	faire du bruit	noise	122.0.2.0.2.0	6080.0	17	2895	MAKE NOISE	4
#>>>										
1482	1482	dirty	sale	dirty	157.0.3.0.1.0	7523.0	17	1230	DIRTY	2
1483	1483	dizziness	vertige	dizzy	11.0.8.0.6.0	604.0	17		???	
#<<<										
1484	1484	small, flat, smooth grindstone on which cotton is ginned or kohl is ground (with an iron rolling pin)	petite pierre plate et lisse, sur laquelle on égrène le coton ou on écrase le khol (avec une barre roulante en fer)	grindstone	17.0.3.0.4.0	1260.0	17	1246	SMALL	4
1484	1484	small, flat, smooth grindstone on which cotton is ginned or kohl is ground (with an iron rolling pin)	petite pierre plate et lisse, sur laquelle on égrène le coton ou on écrase le khol (avec une barre roulante en fer)	grindstone	17.0.3.0.4.0	1260.0	17	1633	FLAT	4
1484	1484	small, flat, smooth grindstone on which cotton is ginned or kohl is ground (with an iron rolling pin)	petite pierre plate et lisse, sur laquelle on égrène le coton ou on écrase le khol (avec une barre roulante en fer)	grindstone	17.0.3.0.4.0	1260.0	17	2484	SMALL (NOT TALL)	4
#>>>										
#<<<										
1485	1485	bring or take out (of a container, pocket, etc.)	sortir (qch, d'un récipient ou d'une poche)	take out	147.0.4.0.1.0	7250.0	17	692	BRING	4
1485	1485	bring or take out (of a container, pocket, etc.)	sortir (qch, d'un récipient ou d'une poche)	take out	147.0.4.0.1.0	7250.0	17	1851	POCKET	4
#>>>										
1486	1486	motorcyle	motociclette	motorcycle	150.0.1.0.3.0	7374.0	17		???	
#<<<										
1487	1487	draw (a line)	tracer (ligne)	draw, trace	135.0.8.0.2.0	6684.0	17	1455	PULL	4
1487	1487	draw (a line)	tracer (ligne)	draw, trace	135.0.8.0.2.0	6684.0	17	2001	PAINTING	4
1487	1487	draw (a line)	tracer (ligne)	draw, trace	135.0.8.0.2.0	6684.0	17	1911	DRAW (WATER)	4
#>>>										
1488	1488	(lightning) flash	(éclair) briller	lightning, flash	60.0.2.0.2.0	3106.0	17	2377	FLASH (VERB)	4
1489	1489	a lot, a large quantity	beaucoup, une grande quantité	much, a lot	111.0.1.0.3.0	5431.0	17		???	
1490	1490	confine, lock up (sb, in prison)	enfermer (qn, en prison)	confine, lock up	97.0.10.0.2.0	4810.0	17	1281	PRISON	4
1491	1491	turn (e.g. socks) inside-out (as in washing)	renverser (chaussettes etc., par ex. en les lavant)	inside out	63.0.7.0.6.0	3254.0	17		???	
#<<<										
1492	1492	spread out, separate (legs, arms)	étendre (jambes, bras)	spread	65.0.3.0.8.0	3340.0	17	1673	ARM	4
1492	1492	spread out, separate (legs, arms)	étendre (jambes, bras)	spread	65.0.3.0.8.0	3340.0	17	38	SPREAD OUT	4
1492	1492	spread out, separate (legs, arms)	étendre (jambes, bras)	spread	65.0.3.0.8.0	3340.0	17	951	WEAPONS	4
1492	1492	spread out, separate (legs, arms)	étendre (jambes, bras)	spread	65.0.3.0.8.0	3340.0	17	1359	SEPARATE	4
#>>>										
1493	1493	small harvesting knife with wooden handle on back of blade (pushed into base of millet or sorghum grain spike)	couteau à récolter, avec manche en bois (poussé dans la base de l'épi de mil ou de sorgho)	knife	145.0.1.0.2.0	6992.0	17		???	
1494	1494	tie (knot)	faire (nœud)	tie knot	125.0.4.0.3.0	6329.0	17	1917	TIE	4
1495	1495	milk bucket (large bucket-shaped wooden milking bowl, carved from one block of wood)	laitière, grosse écuelle à traire en bois en forme de seau	milk bucket	23.0.3.0.1.0	1504.0	17		???	
1496	1496	cylindrical tomtom carried on hip with a shoulder strap, wooden or metal sides, beaten with one or two simple sticks or curved tapsticks	tam-tam cylindrique porté à la hanche, côtés en bois ou en métal, suspendu par une corde sur l'épaule, battu avec un ou deux bâtonnets simples ou courbés	tomtom	93.0.2.0.5.0	4542.0	17		???	
#<<<										
1497	1497	peel (fruit, gingerroot) with knife	éplucher, peler (fruit, gingembre) avec un couteau	peel	137.0.12.0.1.0	6808.0	17	275	PEEL	4
1497	1497	peel (fruit, gingerroot) with knife	éplucher, peler (fruit, gingembre) avec un couteau	peel	137.0.12.0.1.0	6808.0	17	2373	SKIN (OF FRUIT)	4
#>>>										
1498	1498	ax for mortars with sharp bend in middle of handle, the end of which fits into the sleeved back of a narrow and slightly curved blade, for carving the interior of mortars with vertical strokes, also used for carving out apiaries in tree trunks	hache à mortiers, à manche tordu dont le bout est recouvert par l'étui de l'arrière de la lame, qui est étroite et légèrement courbée, sert à tailler l'intérieur des mortiers, aussi à tailler les apiaires dans le tronc des arbres	ax (sleeved)	145.0.7.0.6.0	7009.0	17		???	
1499	1499	papaya	papaye	papaya	36.0.1.0.6.0	2064.0	17	2445	PAPAYA	2
#<<<										
1500	1500	end, limit	fin, bout, limite	end	77.0.4.0.8.0	3822.0	17	1928	CEASE	4
1500	1500	end, limit	fin, bout, limite	end	77.0.4.0.8.0	3822.0	17	1766	FINISH	4
1500	1500	end, limit	fin, bout, limite	end	77.0.4.0.8.0	3822.0	17	742	END (OF SPACE)	4
1500	1500	end, limit	fin, bout, limite	end	77.0.4.0.8.0	3822.0	17	743	END (OF TIME)	4
#>>>										
#<<<										
1501	1501	(a) step, stride	(un) pas	step	146.0.29.0.7.0	7194.0	17	2065	STEP (VERB)	4
1501	1501	(a) step, stride	(un) pas	step	146.0.29.0.7.0	7194.0	17	1158	STEP	4
#>>>										
1502	1502	make a trip, travel (to another village or town)	voyager (à un autre village ou ville)	trip, voyage	146.0.1.0.7.0	7022.0	17	1391	TOWN	4
1503	1503	headache	mal de tête	headache	98.0.14.0.4.0	4899.0	17		???	
1504	1504	wrestle (sb)	faire la lutte traditionnelle contre (qn)	wrestle	92.0.6.0.3.0	4517.0	17		???	
1505	1505	pinch (e.g. a child) painfully on the skin with one's fingernails	pincer la peau de (un enfant, etc.) avec les ongles pour lui faire mal	pinch	140.0.1.0.5.0	6900.0	17		???	
1506	1506	(e.g. door) is open	(porte etc.) est ouvert	open (door)	68.0.1.0.2.0	3413.0	17		???	
1507	1507	mirror	miroir	mirror	119.0.14.0.1.0	6031.0	17	1171	MIRROR	2
1508	1508	let out one's stomach	se faire saillir le ventre	let out stomach	11.0.24.0.3.0	688.0	17		???	
1509	1509	(negative suffix or clitic after predicative adjective)	(suffixe ou enclitique négatif après adjectif prédicatif)	negative	179.0.11.0.5.0	8184.0	17		???	
1510	1510	join, link (linear objects, at the ends)	lier (objets linéaires, aux bouts)	join, link, connect	125.0.3.0.1.0	6312.0	17	1743	JOIN	4
1511	1511	Wednesday	mercredi	wednesday	74.0.4.0.1.0	3768.0	17	1694	WEDNESDAY	2
1512	1512	escape, get free	s'évader, s'échapper	escape	170.0.4.0.1.0	8024.0	17	1615	ESCAPE	4
1513	1513	poverty	pauvreté	poverty	114.0.3.0.1.0	5636.0	17		???	
1514	1514	make small bunches (e.g. of peanuts, for sale)	faire de petits tas (d'arachides, etc., pour la vente)	bunch, pile	112.0.1.0.1.0	5534.0	17		???	
1515	1515	untangle (sth tangled or disordered)	désenchevêtrer (objet enchevêtré ou mélangé)	untangle	129.0.10.0.1.0	6513.0	17		???	
1516	1516	toss, slap (handful of wet earth) onto wall (in building a new wall, or in repairing a damaged wall)	jeter (poignée de terre mouillée) contre un mur (en construisant un nouveau mur, ou en recrépissant un mur endommagé)	toss, slap	54.0.8.0.2.0	2806.0	17		???	
1517	1517	applause, clapping	applaudissement	applause, clap	122.0.6.0.3.0	6123.0	17		???	
1518	1518	Bambara	bambara	bambara	81.0.4.0.1.0	4060.0	17		???	
1519	1519	beside me, next to me	à côté de moi	beside	66.0.2.0.2.0	3351.0	17		???	
#<<<										
1520	1520	(amount) be left over, remain	(quantité) rester, ê. ce qui reste	remain	111.0.18.0.2.0	5520.0	17	987	REMAIN	4
1520	1520	(amount) be left over, remain	(quantité) rester, ê. ce qui reste	remain	111.0.18.0.2.0	5520.0	17	838	REMAINS	4
#>>>										
1521	1521	blister (on skin)	ampoule (sur la peau)	blister	98.0.16.0.1.0	4915.0	17	1584	BLISTER	4
1522	1522	sister's child (possessed)	enfant de la sœur (possessif)	nephew, niece	78.0.9.0.8.0	3892.0	17		???	
1523	1523	(e.g. stone, stick) be caught (e.g. wedged between tree branches)	(pierre, bâton, etc.) ê. attrapé (par ex., entre les branches d'un arbre)	hook, caught	126.0.2.0.2.0	6376.0	17		???	
1524	1524	dangling appendage on each side ofa goat's neck	pampille qui pend de chaque côté du cou d'une chèvre	appendage, pendant	13.0.6.0.4.0	778.0	17		???	
1525	1525	European (white person)	européen (blanc)	european, white	81.0.10.0.1.0	4080.0	17		???	
1526	1526	play the native board game	jouer au jeu traditionnel à pions	board game	92.0.3.0.1.0	4505.0	17		???	
1527	1527	yes!	oui!	yes	175.0.1.0.1.0	8172.0	17	1268	YES	4
1528	1528	keep (sth) for oneself	garder (qch) pour soi-même	keep	127.0.6.0.1.0	6427.0	17		???	
1529	1529	son	fils (parenté)	son	78.0.9.0.5.0	3889.0	17	1620	SON	2
1530	1530	act of clearing one's throat (hawking) before spitting	fait de se racler la gorge avant de cracher	clear throat, hawk	11.0.11.0.13.0	624.0	17		???	
1531	1531	(a) peanut	(une) noix d'arachide	nut	15.0.10.0.10.0	950.0	17	2364	PEANUT	4
1532	1532	hold (sth) by pinching it (with tweezers, etc.)	tenir (qch) en le pinçant (avec une pince etc.)	pinch, hold	140.0.1.0.1.0	6896.0	17		???	
#<<<										
1533	1533	loosen, slacken (rope)	détendre, relâcher (corde)	loosen, slacken	67.0.2.0.3.0	3392.0	17	1095	LET GO OR SET FREE	4
1533	1533	loosen, slacken (rope)	détendre, relâcher (corde)	loosen, slacken	67.0.2.0.3.0	3392.0	17	1933	LOOSEN	4
#>>>										
1534	1534	(animal, person) grow hair	(animal, personne) pousser des poils ou des cheveux	grow hair	10.0.14.0.20.0	454.0	17		???	
1535	1535	engage in studies, be a student, go to school	ê. étudiant, faire des études	study	116.0.2.0.1.0	5692.0	17		???	
#<<<										
1536	1536	miss (target, e.g. with a shot)	rater (cible, par ex. avec un tir)	miss	27.0.11.0.1.0	1764.0	17	161	MISS (A TARGET)	4
1536	1536	miss (target, e.g. with a shot)	rater (cible, par ex. avec un tir)	miss	27.0.11.0.1.0	1764.0	17	2328	MISS (SOMEBODY)	4
#>>>										
1537	1537	placenta, afterbirth (e.g. of animal)	placenta (d'animal etc.)	placenta	10.0.24.0.2.0	535.0	17		???	
1538	1538	lengthen (sth)	allonger, rendre plus long (qch)	lengthen	69.0.6.0.3.0	3502.0	17		???	
#<<<										
1539	1539	grow up	grandir	grow up	69.0.1.0.5.0	3460.0	17	479	GROW	4
1539	1539	grow up	grandir	grow up	69.0.1.0.5.0	3460.0	17	552	GROW UP	4
#>>>										
1540	1540	pick up (individual pieces of trash)	prendre (morceaux individuels d'ordures)	pick up	134.0.5.0.1.0	6658.0	17	371	PICK UP	4
1541	1541	pick-hoe with a long straight shaft that has a bulge at one end (pin of blade is inserted into hole in this bulge), for sowing	pioche (houe) dont le manche long et droit a un bout gonflé avec un trou dans lequel on introduit la lame	pick-hoe	37.0.7.0.12.0	2209.0	17		???	
1542	1542	be hungry	avoir faim	hunger, hungry	25.0.8.0.3.0	1582.0	17	1533	BE HUNGRY	4
1543	1543	goiter (swollen thyroid due to iodine deficiency)	goitre (thyroïde gonflée due à l'insuffisance d'iode)	goiter	98.0.13.0.8.0	4881.0	17	1957	GOITER	4
