# Wordlist

# DATA
ID	CONCEPT	CONCEPT_FRENCH	DOCULECT	DOCULECT_NAME_IN_SOURCE	VALUE	FORM	SEGMENTS	CONCEPT_ABBREVIATED	CONCEPT_FRENCH_ABBREVIATED	SEMANTIC_FIELD	SEMANTIC_FIELD_FRENCH	SEMANTIC_REFERENCE	SEMANTIC_FIELD_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT
38425	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Gourou	Gourou (Kiri, JH)	yàŋá súnú-gó	yàŋá_súnú-gó	j a ¹ ŋ a ⁵ _ s u ⁵ n u ⁵ + ɡ o ⁵	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		6 7 8 4 7 8 9 3 7 8 4 7 8 9 1 7 8	AXTBYT_AXTBYT_AXT	JA6NA6_SY6NY6_KU6	8	8.J.C 8.A.V 8.6.T 8.N.C 8.A.V 8.6.T 8._._ 8.S.C 8.Y.V 8.6.T 8.N.C 8.Y.V 8.6.T 8._._ 8.K.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	ja¹ŋa⁵_su⁵nu⁵+ɡo⁵	0	4366	j a ¹ ŋ a ⁵ _ s u ⁵ n u ⁵ + ɡ o ⁵
38426	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Jamsay_Mondoro	Jamsay (Mondoro, JH)	súnú-ŋó	súnú-ŋó	s u ⁵ n u ⁵ + ŋ o ⁵	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 4 7 8 9 4 7 8	AXTBYT_AXT	SY6NY6_NU6	10	10.S.C 10.Y.V 10.6.T 10.N.C 10.Y.V 10.6.T 10._._ 10.N.C 10.U.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	su⁵nu⁵+ŋo⁵	0	4361	s u ⁵ n u ⁵ + ŋ - o ⁵
38427	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	súnú-gù	súnú-gù	s u ⁵ n u ⁵ + ɡ u ¹	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 4 7 8 9 1 7 8	AXTBYT_AXT	SY6NY6_KY6	18	18.S.C 18.Y.V 18.6.T 18.N.C 18.Y.V 18.6.T 18._._ 18.K.C 18.Y.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	su⁵nu⁵+ɡu¹	0	4361	s u ⁵ n u ⁵ + ɡ - u ¹
38428	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Yorno_So	Yorno So (Yendouma, JH)	pá:rá	pá:rá	p aː ⁵ r a ⁵	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		1 7 8 5 7 8	AXTBYT	PA6RA6	24	24.P.C 24.A.V 24.6.T 24.R.C 24.A.V 24.6.T	1.6 3.0 1.0 1.3 3.0 1.0	paː⁵ra⁵	0	4380	p aː ⁵ r a ⁵
38429	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	jàŋí-lɛ́, súgó-ndó	jàŋí-lɛ́	j a ¹ ŋ i ⁵ + l ɛ ⁵	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		6 7 8 4 7 8 9 5 7 8	AXTBYT_AXT	JA6NI6_LE6	19	19.J.C 19.A.V 19.6.T 19.N.C 19.I.V 19.6.T 19._._ 19.L.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	ja¹ŋi⁵+lɛ⁵	0	4372	j a ¹ ŋ - i ⁵ + l ɛ ⁵
38430	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	sígù-ndè	sígù-ndè	s i ⁵ ɡ u ¹ + n d e ¹	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 1 7 8 9 4 1 7 8	AXTBYT_ACYT	SI6KY6_NTE6	6	6.S.C 6.I.V 6.6.T 6.K.C 6.Y.V 6.6.T 6._._ 6.N.C 6.T.C 6.E.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	si⁵ɡu¹+nde¹	0	4361	s i ⁵ ɡ u ¹ + n d e ¹
38431	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Tebul_Ure	Tebul Ure (JH)	sú:-ndú (sú:-ndú-tì-)	sú:-ndú	s uː ⁵ + n d u ⁵	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 9 4 1 7 8	AXT_ACYT	SY6_NTY6	16	16.S.C 16.Y.V 16.6.T 16._._ 16.N.C 16.T.C 16.Y.V 16.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	suː⁵+ndu⁵	0	4361	s uː ⁵ - - - + n d u ⁵
38432	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Yanda_Dom	Yanda Dom (Yanda, JH)	sú:-ndó	sú:-ndó	s uː ⁵ + n d o ⁵	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 9 4 1 7 8	AXT_ACYT	SY6_NTU6	23	23.S.C 23.Y.V 23.6.T 23._._ 23.N.C 23.T.C 23.U.V 23.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	suː⁵+ndo⁵	0	4361	s uː ⁵ - - - + n d o ⁵
38433	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	súgó-ndí, ságí-lɛ́	súgó-ndí	s u ⁵ ɡ o ⁵ + n d i ⁵	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 1 7 8 9 4 1 7 8	AXTBYT_ACYT	SY6KU6_NTI6	12	12.S.C 12.Y.V 12.6.T 12.K.C 12.U.V 12.6.T 12._._ 12.N.C 12.T.C 12.I.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	su⁵ɡo⁵+ndi⁵	0	4361	s u ⁵ ɡ o ⁵ + n d i ⁵
38434	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Tiranige_Boui	Tiranige (Boui, JH)	sígó-m(ú)	sígó-m	s i ⁵ ɡ o ⁵ + m	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 1 7 8 9 4	AXTBYT_A	SI6KU6_M	17	17.S.C 17.I.V 17.6.T 17.K.C 17.U.V 17.6.T 17._._ 17.M.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6	si⁵ɡo⁵+m	0	4363	s i ⁵ ɡ o ⁵ + m - -
38435	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Mombo_Songho	Mombo (Songho, KP)	sígómì // gámbélè	sígómì	s i ⁵ ɡ o ⁵ m i ¹	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 1 7 8 4 7 8	AXTBYTBYT	SI6KU6MI6	11	11.S.C 11.I.V 11.6.T 11.K.C 11.U.V 11.6.T 11.M.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	si⁵ɡo⁵mi¹	0	4363	s i ⁵ ɡ o ⁵ - m i ¹
38436	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Bunoge_Boudou	Bunoge (Boudou)	sígó-mì	sígó-mì	s i ⁵ ɡ o ⁵ + m i ¹	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		3 7 8 1 7 8 9 4 7 8	AXTBYT_AXT	SI6KU6_MI6	4	4.S.C 4.I.V 4.6.T 4.K.C 4.U.V 4.6.T 4._._ 4.M.C 4.I.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	si⁵ɡo⁵+mi¹	0	4363	s i ⁵ ɡ o ⁵ + m i ¹
38437	take (sth) down (e.g. kettle or pot, from fire)	faire descendre (par ex. théière ou marmite, d'un feu)	Penange_Pinia	Penange (Pinia)	jáŋgú-lè	jáŋgú-lè	j a ⁵ ŋ ɡ u ⁵ + l e ¹	take down	descendre	direction.down	direction.bas	3178.0	61.0.7.0.3.0	1462		6 7 8 4 1 7 8 9 5 7 8	AXTMBYT_AXT	JA6NKY6_LE6	14	14.J.C 14.A.V 14.6.T 14.N.c 14.K.C 14.Y.V 14.6.T 14._._ 14.L.C 14.E.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	ja⁵ŋɡu⁵+le¹	0	4372	j a ⁵ ŋ ɡ u ⁵ + l e ¹
#
75679	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Toro_Tegu	Toro Tegu (Toupere, JH)	ɛ̀lú	ɛ̀lú	ɛ ¹ l u ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	7 8 5 7 8	XTBYT	E6LY6	22	22.E.V 22.6.T 22.L.C 22.Y.V 22.6.T	3.0 1.0 1.3 3.0 1.0	ɛ¹lu⁵	1	4395	- ɛ ¹ l u ⁵
75680	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Ben_Tey	Ben Tey (Beni, JH)	nɛ́wⁿɛ́	nɛ́wⁿɛ́	n ɛ ⁵ w̃ ∼ ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 6 4 7 8	AXTMBYT	NE6W9E6	3	3.N.C 3.E.V 3.6.T 3.W.c 3.9.C 3.E.V 3.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	nɛ⁵w̃∼ɛ⁵	0	4381	n ɛ ⁵ w̃ ∼ ɛ ⁵
75681	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Bankan_Tey	Bankan-Tey (Walo, JH)	nɛ́mɛ́	nɛ́mɛ́	n ɛ ⁵ m ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 7 8	AXTBYT	NE6ME6	2	2.N.C 2.E.V 2.6.T 2.M.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵mɛ⁵	0	4381	n ɛ ⁵ - m ɛ ⁵
75682	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Nanga	Nanga (Anda, JH)	nɛ́mɛ́	nɛ́mɛ́	n ɛ ⁵ m ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 7 8	AXTBYT	NE6ME6	13	13.N.C 13.E.V 13.6.T 13.M.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵mɛ⁵	0	4381	n ɛ ⁵ - m ɛ ⁵
75683	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Donno_So	Donno So	nà:ndá	nà:ndá	n aː ¹ n d a ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 1 7 8	AXTMBYT	NA6NTA6	7	7.N.C 7.A.V 7.6.T 7.N.c 7.T.C 7.A.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	naː¹nda⁵	1	4383	n aː ¹ n d a ⁵
75684	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	nɛ́wⁿɛ́	nɛ́wⁿɛ́	n ɛ ⁵ w̃ ∼ ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 6 4 7 8	AXTMBYT	NE6W9E6	9	9.N.C 9.E.V 9.6.T 9.W.c 9.9.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	nɛ⁵w̃∼ɛ⁵	0	4381	n ɛ ⁵ w̃ ∼ ɛ ⁵
75685	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Perge_Tegu	Perge Tegu (Pergué, JH)	nɛ́wⁿɛ́	nɛ́wⁿɛ́	n ɛ ⁵ w̃ ∼ ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 6 4 7 8	AXTMBYT	NE6W9E6	15	15.N.C 15.E.V 15.6.T 15.W.c 15.9.C 15.E.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	nɛ⁵w̃∼ɛ⁵	0	4381	n ɛ ⁵ w̃ ∼ ɛ ⁵
75686	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Gourou	Gourou (Kiri, JH)	nɛ́wⁿɛ́	nɛ́wⁿɛ́	n ɛ ⁵ w̃ ∼ ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 6 4 7 8	AXTMBYT	NE6W9E6	8	8.N.C 8.E.V 8.6.T 8.W.c 8.9.C 8.E.V 8.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	nɛ⁵w̃∼ɛ⁵	0	4381	n ɛ ⁵ w̃ ∼ ɛ ⁵
75687	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Jamsay_Mondoro	Jamsay (Mondoro, JH)	nɛ́wⁿɛ́	nɛ́wⁿɛ́	n ɛ ⁵ w̃ ∼ ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 6 4 7 8	AXTMBYT	NE6W9E6	10	10.N.C 10.E.V 10.6.T 10.W.c 10.9.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	nɛ⁵w̃∼ɛ⁵	0	4381	n ɛ ⁵ w̃ ∼ ɛ ⁵
75688	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	tá:, tá: gɛ̀r-î:	tá:	t aː ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	1 7 8	AXT	TA6	18	18.T.C 18.A.V 18.6.T	1.6 3.0 1.0	taː⁵	0	4396	t aː ⁵
75689	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Yorno_So	Yorno So (Yendouma, JH)	nɛ́wⁿɛ́-//nɛ́wⁿɛ́	nɛ́wⁿɛ́-	n ɛ ⁵ w̃ ∼ ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 6 4 7 8	AXTMBYT	NE6W9E6	24	24.N.C 24.E.V 24.6.T 24.W.c 24.9.C 24.E.V 24.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	nɛ⁵w̃∼ɛ⁵	0	4381	n ɛ ⁵ w̃ ∼ ɛ ⁵
75690	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	nɛ́mɛ́	nɛ́mɛ́	n ɛ ⁵ m ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 7 8	AXTBYT	NE6ME6	19	19.N.C 19.E.V 19.6.T 19.M.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵mɛ⁵	0	4381	n ɛ ⁵ - m ɛ ⁵
75691	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	nà:ndé	nà:ndé	n aː ¹ n d e ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 1 7 8	AXTMBYT	NA6NTE6	6	6.N.C 6.A.V 6.6.T 6.N.c 6.T.C 6.E.V 6.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	naː¹nde⁵	0	4383	n aː ¹ n d e ⁵
75692	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Dogul_Dom_Bendiely_Kundialang	Dogul Dom (Bendiely & Kundialang, BC)	nààndɛ́	nààndɛ́	n aː ¹ n d ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 1 7 8	AXTMBYT	NA6NTE6	5	5.N.C 5.A.V 5.6.T 5.N.c 5.T.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	naː¹ndɛ⁵	0	4383	n aː ¹ n d ɛ ⁵
75693	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Tebul_Ure	Tebul Ure (JH)	lǎy (lǎy-tì-, lày-lí-)	lǎy	l a ¹⁵ j	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	5 7 8 6	AXTN	LA2J	16	16.L.C 16.A.V 16.2.T 16.J.c	1.6 3.0 1.0 0.5	la¹⁵j	0	4394	l a ¹⁵ j
75694	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Yanda_Dom	Yanda Dom (Yanda, JH)	nèmɛ́	nèmɛ́	n e ¹ m ɛ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 7 8	AXTBYT	NE6ME6	23	23.N.C 23.E.V 23.6.T 23.M.C 23.E.V 23.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ne¹mɛ⁵	0	4381	n e ¹ - m ɛ ⁵
75695	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Tiranige_Boui	Tiranige (Boui, JH)	nɛ́lɔ́	nɛ́lɔ́	n ɛ ⁵ l ɔ ⁵	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 5 7 8	AXTBYT	NE6LU6	17	17.N.C 17.E.V 17.6.T 17.L.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ⁵lɔ⁵	1	4395	n ɛ ⁵ l ɔ ⁵
75696	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Mombo_Songho	Mombo (Songho, KP)	ná:ndè	ná:ndè	n aː ⁵ n d e ¹	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 1 7 8	AXTMBYT	NA6NTE6	11	11.N.C 11.A.V 11.6.T 11.N.c 11.T.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	naː⁵nde¹	0	4383	n aː ⁵ n d e ¹
75697	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Bunoge_Boudou	Bunoge (Boudou)	dá:ndè	dá:ndè	d aː ⁵ n d e ¹	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	1 7 8 4 1 7 8	AXTMBYT	TA6NTE6	4	4.T.C 4.A.V 4.6.T 4.N.c 4.T.C 4.E.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	daː⁵nde¹	0	4383	d aː ⁵ n d e ¹
75698	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	Penange_Pinia	Penange (Pinia)	ná:ndè	ná:ndè	n aː ⁵ n d e ¹	taste	goûter	taste.taste	goût.goût	6259.0	124.0.1.0.1.0	21	TASTE (SOMETHING)	4 7 8 4 1 7 8	AXTMBYT	NA6NTE6	14	14.N.C 14.A.V 14.6.T 14.N.c 14.T.C 14.E.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	naː⁵nde¹	0	4383	n aː ⁵ n d e ¹
#
18007	tea	thé	Toro_Tegu	Toro Tegu (Toupere, JH)	àtê:	àtê:	a ¹ t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	7 8 1 7 8	XTBYT	A6TE3	22	22.A.V 22.6.T 22.T.C 22.E.V 22.3.T	3.0 1.0 1.3 3.0 1.0	a¹teː⁵¹	0	4397	- a ¹ t eː ⁵¹ -
18008	tea	thé	Ben_Tey	Ben Tey (Beni, JH)	átê:, ásù-m	átê:	a ⁵ t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	7 8 1 7 8	XTBYT	A6TE3	3	3.A.V 3.6.T 3.T.C 3.E.V 3.3.T	3.0 1.0 1.3 3.0 1.0	a⁵teː⁵¹	0	4397	- a ⁵ t eː ⁵¹ -
18009	tea	thé	Bankan_Tey	Bankan-Tey (Walo, JH)	átè:	átè:	a ⁵ t eː ¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	7 8 1 7 8	XTBYT	A6TE6	2	2.A.V 2.6.T 2.T.C 2.E.V 2.6.T	3.0 1.0 1.3 3.0 1.0	a⁵teː¹	0	4397	- a ⁵ t eː ¹ -
18010	tea	thé	Nanga	Nanga (Anda, JH)	tê:	tê:	t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE3	13	13.T.C 13.E.V 13.3.T	1.6 3.0 1.0	teː⁵¹	0	4400	t eː ⁵¹
18011	tea	thé	Donno_So	Donno So	tê:	tê:	t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE3	7	7.T.C 7.E.V 7.3.T	1.6 3.0 1.0	teː⁵¹	1	4400	t eː ⁵¹
18012	tea	thé	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	átêy, átê:, têy, tê:, âyⁿ	átêy	a ⁵ t e ⁵¹ j	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	7 8 1 7 8 6	XTBYTN	A6TE3J	9	9.A.V 9.6.T 9.T.C 9.E.V 9.3.T 9.J.c	3.0 1.0 1.3 3.0 1.0 0.5	a⁵te⁵¹j	0	4397	- a ⁵ t e ⁵¹ j
18013	tea	thé	Perge_Tegu	Perge Tegu (Pergué, JH)	átê:	átê:	a ⁵ t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	7 8 1 7 8	XTBYT	A6TE3	15	15.A.V 15.6.T 15.T.C 15.E.V 15.3.T	3.0 1.0 1.3 3.0 1.0	a⁵teː⁵¹	0	4397	- a ⁵ t eː ⁵¹ -
18014	tea	thé	Gourou	Gourou (Kiri, JH)	àtê:	àtê:	a ¹ t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	7 8 1 7 8	XTBYT	A6TE3	8	8.A.V 8.6.T 8.T.C 8.E.V 8.3.T	3.0 1.0 1.3 3.0 1.0	a¹teː⁵¹	0	4397	- a ¹ t eː ⁵¹ -
18015	tea	thé	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	té	té	t e ⁵	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE6	18	18.T.C 18.E.V 18.6.T	1.6 3.0 1.0	te⁵	0	4400	t e ⁵
18016	tea	thé	Yorno_So	Yorno So (Yendouma, JH)	tê:	tê:	t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE3	24	24.T.C 24.E.V 24.3.T	1.6 3.0 1.0	teː⁵¹	0	4400	t eː ⁵¹
18017	tea	thé	Tomo Kan_Segue	Tomo Kan (Segue)	té:	té:	t eː ⁵	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE6	20	20.T.C 20.E.V 20.6.T	1.6 3.0 1.0	teː⁵	0	4400	t eː ⁵
18019	tea	thé	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	téé	téé	t eː ⁵	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE6	19	19.T.C 19.E.V 19.6.T	1.6 3.0 1.0	teː⁵	0	4400	t eː ⁵
18020	tea	thé	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	tê:	tê:	t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE3	6	6.T.C 6.E.V 6.3.T	1.6 3.0 1.0	teː⁵¹	0	4400	t eː ⁵¹
18021	tea	thé	Dogul_Dom_Bendiely_Kundialang	Dogul Dom (Bendiely & Kundialang, BC)	téè	téè	t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE3	5	5.T.C 5.E.V 5.3.T	1.6 3.0 1.0	teː⁵¹	0	4400	t eː ⁵¹
18022	tea	thé	Tebul_Ure	Tebul Ure (JH)	té:	té:	t eː ⁵	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE6	16	16.T.C 16.E.V 16.6.T	1.6 3.0 1.0	teː⁵	0	4400	t eː ⁵
18023	tea	thé	Yanda_Dom	Yanda Dom (Yanda, JH)	tê:	tê:	t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE3	23	23.T.C 23.E.V 23.3.T	1.6 3.0 1.0	teː⁵¹	0	4400	t eː ⁵¹
18024	tea	thé	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	àtê:	àtê:	a ¹ t eː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	7 8 1 7 8	XTBYT	A6TE3	12	12.A.V 12.6.T 12.T.C 12.E.V 12.3.T	3.0 1.0 1.3 3.0 1.0	a¹teː⁵¹	0	4397	- a ¹ t eː ⁵¹ -
18025	tea	thé	Tiranige_Boui	Tiranige (Boui, JH)	té:	té:	t eː ⁵	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE6	17	17.T.C 17.E.V 17.6.T	1.6 3.0 1.0	teː⁵	0	4400	t eː ⁵
18026	tea	thé	Mombo_Songho	Mombo (Songho, KP)	tɛ̂:	tɛ̂:	t ɛː ⁵¹	tea	thé	beverage.tea	boisson.thé	1494.0	22.0.8.0.1.0	1373	TEA	1 7 8	AXT	TE3	11	11.T.C 11.E.V 11.3.T	1.6 3.0 1.0	tɛː⁵¹	0	4400	t ɛː ⁵¹
